Compound,119_1(raw),119_2(raw),119_3(raw),119_4(raw),119_5(raw),119_6(raw),173_1(raw),173_2(raw),173_3(raw),173_4(raw),173_5(raw),173_6(raw),212_1(raw),212_2(raw),212_3(raw),212_4(raw),212_5(raw),212_6(raw),232_1(raw),232_2(raw),232_3(raw),232_4(raw),232_5(raw),232_6(raw),281_1(raw),281_2(raw),281_3(raw),281_4(raw),281_5(raw),281_6(raw),293_1(raw),293_2(raw),293_3(raw),293_4(raw),293_5(raw),293_6(raw),318_1(raw),318_2(raw),318_3(raw),318_4(raw),318_5(raw),318_6(raw),345_1(raw),345_2(raw),345_3(raw),345_4(raw),345_5(raw),345_6(raw),346_1(raw),346_2(raw),346_3(raw),346_4(raw),346_5(raw),346_6(raw),372_1(raw),372_2(raw),372_3(raw),372_4(raw),372_5(raw),372_6(raw),374_1(raw),374_2(raw),374_3(raw),374_4(raw),374_5(raw),374_6(raw),440_1(raw),440_2(raw),440_3(raw),440_4(raw),440_5(raw),440_6(raw),639_1(raw),639_2(raw),639_3(raw),639_4(raw),639_5(raw),639_6(raw),649_1(raw),649_2(raw),649_3(raw),649_4(raw),649_5(raw),649_6(raw),H37Rv_1(raw),H37Rv_2(raw),H37Rv_3(raw),H37Rv_4(raw),H37Rv_5(raw),H37Rv_6(raw),Mass
371.252@2.0980027,2278.374658,1108.194488,1323.977965,979.2000003,1866.231404,1276.213767,1466.514596,1056.011017,1116.848483,1299.33388,1352.852339,2255.418175,1412.280991,2065.886494,1447.161979,2113.016534,1209.713494,1106.152071,1219.735544,1175.019281,1391.250689,1323.407163,1172.275482,1529.739387,894.9118429,2220.731131,919.3212109,719.9586785,1043.768587,1169.300277,1764.107443,2947.024788,4722.46612,2306.355379,2667.004959,2600.945452,1395.954267,1681.03251,1427.028094,1876.294212,1853.35812,1804.727269,1875.206609,3622.795043,2763.652899,3460.509088,1657.640772,2815.040771,1179.834164,4418.496976,2232.557573,1020.580717,1399.834709,1169.939394,1586.856194,2220.485953,1545.837464,3022.423149,1513.090915,1255.209369,1313.17025,1151.611568,987.7421462,1145.617081,860.6787902,1081.758678,1650.133338,2137.828098,2236.755924,1788.943245,1717.120667,3180.35647,2755.404409,797.1129453,2752.969702,1695.93388,2258.601107,3444.256753,2275.46666,3172.284303,2070.838012,2755.330575,2102.339396,0.278787879,3797.917362,2326.931126,2449.058404,2370.558673,2674.285395,1387.398342,371.252
483.1954@3.007998,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,0.069421488,684.8154256,935.2286504,0.114600551,1216.088155,847.9382884,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,1532.080438,6329.49422,1055.937193,2960.360331,4821.646276,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,2313.677138,0.115151515,0.099724518,0.123966942,0.096969697,0.124517906,0.12892562,0.168044077,1468.439673,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,2121.284854,1188.390082,2038.048486,1465.90578,1595.790639,4089.542694,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,0.127823691,483.1954
1250.8606@1.722,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,0.124517906,0.12892562,0.168044077,0.18677686,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,0.127823691,1250.8606
241.0151@10.621001,0.137741047,559.9961422,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,953.1548189,912.7272711,926.1300245,1141.9157,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,664.9256175,0.084297521,0.069421488,0.079889807,0.08815427,0.114600551,511.3829203,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,3223.957022,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,0.20661157,0.302479339,1921.348765,0.244628099,0.205509642,0.208815427,0.093112948,1433.996696,666.2666658,507.7972457,0.123966942,547.0060608,934.3823666,0.12892562,1024.396693,0.18677686,0.104683196,0.14600551,882.1421501,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,1171.488706,0.121763085,0.113498623,1565.894213,0.231955923,816.7823668,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,4987.527281,3654.721207,4252.611022,4060.925613,3299.125063,2117.782912,241.0151
313.2105@2.1020014,2095.592289,998.8209348,1255.76419,979.1030306,1896.771349,1396.306328,1435.952061,1166.117904,0.121212121,1428.646276,1541.47052,2182.545448,1353.302479,1948.033051,1242.786773,2116.391189,1264.829748,1076.395046,1168.433065,1286.545452,1279.294766,1193.220937,1174.214876,1673.191177,851.7829174,2441.720663,809.0942138,920.9608826,1176.595033,1253.316806,2049.128931,2942.182915,4106.102483,1950.742155,2991.466116,2452.036361,1509.053441,1635.997799,1314.877681,1857.694212,1819.360875,1750.63636,1739.049585,3881.112399,2669.480998,3089.163634,1589.206062,2588.476033,1239.333338,4089.712403,2048.315149,1123.795593,1547.727271,1136.484849,1447.271621,1998.218184,1583.311293,3022.423149,1408.617085,1203.523419,1108.109093,897.402202,931.9603282,1221.389533,971.8484875,994.3801656,1462.46061,2340.591734,2158.310745,1640.635807,1660.371356,3278.815423,2545.948211,779.7575735,2855.625349,1633.176855,2249.978517,3368.078792,2144.296964,3272.876038,2149.547103,2910.133881,1742.98182,0.278787879,3831.695874,2348.863908,2636.072178,2404.266662,2865.8887,1635.120655,313.2105
235.1342@1.9869996,1824.380168,1178.981265,1575.107442,1412.654546,1836.831955,1481.392829,1694.942143,1292.072725,1247.636361,1508.035808,1479.414322,2019.636357,1783.299173,2020.636907,1189.852889,1460.068874,1667.021482,1245.158683,1438.066124,1384.809915,1248,1486.369146,1182.325069,1331.289801,624.3807143,1964.792288,1155.722312,903.5939404,757.4214821,1308.391187,2323.877692,2227.44793,5575.289261,1698.862815,2931.277686,3686.628096,1430.549309,2056.716808,1478.157019,1998.193385,1732.955917,1212.399997,2332.438014,2485.472729,2585.391741,3932.885948,0.205509642,2116.344353,1598.749317,4116.434166,1793.599998,1285.847935,1749.793386,1430.69091,1664.928921,2351.345458,0.168044077,2827.988437,1835.933891,1601.680445,1283.75868,829.7355355,1030.545452,1305.946007,890.0666691,1519.709091,1904.775763,2498.628098,2550.841875,1667.423686,1741.295874,2256.61873,2675.611572,837.300273,3075.92287,1891.053438,2235.83747,4762.072182,1678.999995,4096.56199,2271.555367,5551.885943,3331.793942,0.278787879,2262.510748,2610.857847,2277.663362,2247.613219,2500.600546,1969.379607,235.1342
558.1408@1.7879992,796.0055106,0.088705234,0.116804408,0.096969697,1431.06887,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,845.6815397,587.2132215,0.096418733,780.5520634,531.9173575,0.069421488,0.079889807,0.08815427,0.114600551,509.7961434,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,1381.051237,0.560330579,0.160330579,1294.304132,1906.938841,1038.649585,0.131680441,676.7553693,1041.446279,1267.046827,800.0363619,0.20661157,1621.894216,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,0.124517906,0.12892562,0.168044077,0.18677686,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,1139.430306,1274.727272,3228.003859,1192.547654,2562.344913,3374.817626,1941.23912,716.5840199,2593.928379,2884.830846,0.172451791,0.211019284,0.139393939,0.242975207,1014.044626,0.280440771,0.278787879,0.278787879,2207.512401,2245.882641,2728.346007,2645.89972,1938.209363,1852.037459,558.1408
475.3875@10.981999,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,1066.182921,0.073829201,0.073278237,0.066115702,0.093663912,1835.08265,2321.305781,10338.65951,2002.849593,3754.948761,4205.252889,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,1376.239668,2280.694216,1516.631408,0.244628099,1766.971902,2242.468871,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,1158.763633,0.12892562,0.168044077,1494.775211,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,1092.157579,0.13553719,0.15261708,788.7812646,0.113498623,1199.082643,0.231955923,0.077134986,1013.2562,0.124517906,1181.46722,0.211019284,0.139393939,2740.031409,1271.638014,2385.99008,3892.715154,0.278787879,0.216528926,0.171349862,1293.477687,0.177410468,0.177410468,0.127823691,475.3875
144.115@1.111,0.137741047,684.0947646,0.116804408,0.096969697,1493.289255,929.9217578,1169.899721,1619.907435,981.9393922,1282.287048,0.136088154,1974.545448,713.2066113,1429.835808,0.100826446,1567.575761,926.8749279,509.0727293,741.4214918,875.4325051,684.7823694,0.114600551,936.4628102,1102.910739,692.2539923,1739.834712,833.6055085,1120.790635,979.4380094,961.9283762,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,2482.119006,955.5327806,0.131680441,938.1272691,1666.928923,1264.223136,0.127272727,0.20661157,0.302479339,1166.561986,1235.861156,0.205509642,0.208815427,0.093112948,3537.320115,1116.624241,0.099724518,0.123966942,878.157576,0.124517906,1480.195043,0.168044077,1199.294218,1085.564743,0.14600551,1250.145456,915.2975188,634.0561967,1631.857853,613.2060623,0.105785124,1428.739398,1793.970247,1760.743252,0.121763085,2331.942708,2233.185121,1238.180717,394.2369134,1748.517909,1665.925064,0.172451791,1934.624796,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,3415.743808,3051.569692,3103.195594,2257.370795,2592.499169,3026.353708,144.115
327.2259@1.903,1710.468322,920.5829185,1043.880994,959.7090912,2036.798897,1198.999442,1248.8022,1064.504681,1000.848483,1167.586222,1122.319006,2264.145447,1258.333884,2088.766935,1198.423137,1950.068875,1228.249032,934.7752104,1009.319014,1163.03581,1177.123967,910.2721766,1027.614325,1306.8887,840.773551,1681.229753,683.8798889,875.8214886,1183.338834,928.5840236,1244.494218,1966.359225,0.560330579,1204.56364,1576.026446,1575.428098,1428.154267,1131.53003,1032.575203,1485.079336,1946.539938,1167.090907,0.20661157,2547.178514,2075.613228,2440.654544,1314.43967,1804.58292,1133.743255,3664.515708,1696.642422,830.2066124,1173.966941,1010.133334,864.1542676,1686.733886,1337.630853,2248.980171,1428.820942,917.6446304,903.2528939,781.0027532,548.9652878,1264.406613,665.9939412,905.3090912,1308.509094,1837.071073,2187.613225,1412.938838,1638.012127,2731.90523,1443.693665,633.66391,2326.98623,1596.319555,1255.276587,2904.258406,2039.333328,2198.925623,1488.500823,2032.634708,0.278787879,0.278787879,2939.596699,2309.28209,2358.017632,2287.353164,2602.611566,1365.923962,327.2259
447.3563@11.039993,1846.556476,1015.497519,1388.337193,1341.866667,780.7327818,0.167493112,1205.211015,1145.815976,1238.909089,1189.260051,1261.401099,0.29090909,0.188429752,0.255647382,1337.36198,0.192837466,903.6319528,938.6528963,814.7305832,1562.884294,1059.349863,730.1201104,937.2561986,1156.478783,557.4159762,4408.64959,1186.287602,1094.263913,1118.611562,1466.96419,3831.727283,3693.045724,16671.51572,2024.975213,6629.072728,7200.280985,2869.880436,2483.756478,2815.943791,4088.464456,3159.033047,3474.67272,2413.016526,4200.228101,2888.879345,1289.43471,3010.921765,4159.603306,1610.854,4197.8821,2182.466664,1681.355373,910.7851229,2609.745455,2687.096411,2212.234714,3578.834708,5611.897536,1714.501384,4274.749322,1464.634713,1025.305783,1057.705782,0.164187328,1089.557579,0.105785124,4431.503042,2360.786775,4390.33554,1841.666661,3137.442436,2851.152062,5884.025899,1862.732777,4762.809925,3657.962525,4969.888165,0.211019284,0.278787878,3091.130583,2338.522309,2639.508537,7921.757582,0.557575758,2735.626451,1975.835259,1630.10248,2041.462255,1815.263909,1389.06005,447.3563
563.3517@4.6470027,4389.393945,2637.472723,4345.708,3287.951516,1109.195592,774.9068827,7836.915677,3761.242967,7911.030289,5481.287034,7295.277671,4330.472714,2804.776859,1109.25399,3721.403295,1691.088158,1901.510737,2698.95373,1746.089266,1602.0303,3606.655649,9433.458956,2073.741047,2368.431946,941.461154,6800.006616,2213.842421,628.287604,612.6942104,3061.217636,12723.80003,14253.17133,85761.9571,14339.16533,26309.93058,34032.49584,1597.758675,8240.825359,3221.53883,5771.380155,3274.917344,5808.854533,29160.12393,27546.7934,18005.38516,26016.44296,20296.54326,21695.50523,2784.356484,27938.35156,5391.393932,17684.44795,6446.900819,6234.860608,13254.68206,4063.21984,6913.501372,11317.74383,2472.198357,9303.617103,5350.446289,3350.258946,8400.019813,0.164187328,4346.569709,3125.950414,6830.278806,2411.342147,1885.431406,4833.629185,1144.633613,4857.182363,18433.07329,5102.942134,8845.432521,2490.607156,20984.10638,4933.419841,4633.454532,25221.06946,8705.702461,21559.44515,43662.36367,0.557575758,8514.350428,5130.386218,8200.862264,6126.338281,4456.018725,2790.263351,563.3517
512.3001@1.7910002,2067.768598,1551.986774,2023.753173,1702.787879,1298.264462,0.083746556,2772.301919,1704.222586,2803.272722,2306.679882,2998.566385,2060.218175,0.094214876,965.5801618,1853.190077,567.1349875,1358.193935,1461.803312,780.2975251,1245.80165,1453.223141,2110.483747,1320.903582,1572.631949,0.053443526,2190.665566,996.4727259,582.8550971,0.066115702,1493.939396,2142.330584,2048.298619,6161.955377,1973.829758,2779.289256,3034.436361,1720.970245,998.5327841,2130.024785,2787.847929,2054.96969,2756.727267,2932.231401,5049.590085,3180.066123,2504.257849,3562.509644,2738.823141,1261.680445,1777.745457,1565.715149,1151.917907,1237.314048,1133.381819,941.6044052,678.9223149,1349.05785,1457.606615,0.104683196,1256.231408,1934.092565,1494.898069,1776.938838,0.082093664,1680.072732,1136.132232,1938.654551,966.9223135,1406.366392,1558.080436,930.1212155,1724.260053,2134.226448,746.6666645,1616.077138,0.124517906,1398.584025,0.211019284,1278.660602,1304.047936,2501.811565,0.280440771,2891.866669,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,0.127823691,512.3001
691.1261@13.262985,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,746.00331,951.8071606,1009.013774,1436.976309,911.7796146,692.5718979,350.536087,1497.173555,0.073829201,0.073278237,994.6446209,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,0.20661157,0.302479339,0.201652893,2246.664461,0.205509642,0.208815427,0.093112948,0.213774105,0.115151515,0.099724518,1476.694213,0.096969697,0.124517906,2526.039673,0.168044077,0.18677686,1490.060612,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,0.127823691,691.1261
